date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2024-10-03,28.90416666666667,19.891666666666666,490.3333333333333,27.004166666666666,8.154166666666667,57.75,0.3154166666666667,0.0,2.0208333333333335,63.0,40.666666666666664
2024-10-04,22.03333333333333,15.220833333333333,350.0,20.075,6.170833333333333,55.333333333333336,0.3670833333333334,0.0,1.4958333333333333,62.541666666666664,36.875
2024-10-05,17.554166666666667,12.241666666666667,399.375,21.1125,6.620833333333334,50.166666666666664,0.30624999999999997,0.0,1.1979166666666667,46.458333333333336,26.208333333333332
2024-10-06,42.016666666666666,27.391666666666666,577.125,32.175000000000004,10.370833333333334,61.416666666666664,0.48125,5.083333333333333,1.7145833333333333,64.08333333333333,44.041666666666664
2024-10-07,61.42083333333333,38.270833333333336,493.0,23.766666666666666,11.25,77.875,0.5883333333333334,9.625,1.8687500000000001,101.70833333333333,68.70833333333333
2024-10-08,28.8875,19.491666666666667,377.4583333333333,19.2375,7.616666666666667,59.5,0.3758333333333333,1.4583333333333333,1.2541666666666667,85.66666666666667,60.25
2024-10-09,21.645833333333332,14.804166666666667,302.8333333333333,15.9625,10.625,52.875,0.2891666666666667,0.0,2.0729166666666665,61.083333333333336,35.125
2024-10-10,23.162499999999998,15.987499999999999,397.125,21.47083333333333,10.200000000000001,46.708333333333336,0.3183333333333333,0.0,0.9437500000000001,57.833333333333336,31.375
2024-10-11,17.925,12.220833333333333,292.9583333333333,15.720833333333333,8.625,55.541666666666664,0.25083333333333335,0.0,1.804166666666667,52.833333333333336,29.416666666666668
2024-10-12,14.491666666666667,9.929166666666667,299.75,16.316666666666666,6.154166666666666,42.083333333333336,0.15458333333333332,0.0,1.0666666666666667,48.625,23.708333333333332
2024-10-13,12.4375,8.516666666666667,292.1666666666667,16.370833333333334,5.245833333333334,34.625,0.13833333333333334,0.0,2.004166666666667,35.958333333333336,20.125
2024-10-14,20.695833333333333,14.2125,463.4166666666667,29.587500000000002,10.770833333333334,21.5,0.16666666666666666,0.0,0.7062499999999999,49.625,25.083333333333332
2024-10-15,18.858333333333334,13.133333333333333,544.8333333333334,23.675,9.966666666666667,23.791666666666668,0.12458333333333334,0.0,0.6479166666666667,45.5,22.375
2024-10-16,13.4125,9.379166666666666,456.0833333333333,25.766666666666666,8.950000000000001,18.958333333333332,0.06875,0.0,0.65625,55.916666666666664,29.75
2024-10-17,13.254166666666668,9.229166666666666,363.5833333333333,20.037499999999998,6.516666666666667,39.166666666666664,0.1366666666666667,0.0,0.8041666666666667,28.625,19.625
2024-10-18,31.679166666666664,21.320833333333333,641.2916666666666,26.645833333333332,11.358333333333334,40.041666666666664,0.29875,1.2083333333333333,1.4354166666666668,49.666666666666664,26.708333333333332
